,Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime
716,752,"Yeah, it was really hard.",Ellis,sadness,negative,69,4,1,5,"00:10:19,076","00:10:20,493"
717,753,"Oh, yeah, that hug looked pretty brutal.",Ace,neutral,neutral,69,5,1,5,"00:10:20,953","00:10:22,871"
718,754,"Ok, you weren't there.",Ellis,anger,negative,69,6,1,5,"00:10:23,539","00:10:24,831"
719,755,"Wow! That’s ah, that’s pretty nice!",Kian,joy,positive,70,0,4,2,"00:10:11,611","00:10:14,404"
720,756,Pretty nice?,Alex,neutral,neutral,70,1,4,2,"00:10:14,472","00:10:16,489"
721,757,"You’ll have to pardon my roommate, he wanted to marry this.",Ace,neutral,neutral,70,2,4,2,"00:10:16,907","00:10:19,618"
722,758,"We don’t have 50 bucks, but would you be willing to trade for it? We’ve got a canoe.",Kian,neutral,neutral,70,3,4,2,"00:10:20,703","00:10:25,373"
723,759,"Y'know, I, I really don’t think we need a canoe.",Ace,neutral,neutral,70,4,4,2,"00:10:24,332","00:10:35,717"
724,760,You gotta take the canoe!,Kian,anger,negative,70,5,4,2,"00:10:35,885","00:10:37,260"
725,761,"All right, just, just take the entertainment center, and then when you get home, throw the canoe away!",Ace,neutral,neutral,70,6,4,2,"00:10:35,885","00:10:43,308"
726,762,We’re not throwing it away! I built that canoe!,Kieran,anger,negative,70,7,4,2,"00:10:46,520","00:10:49,564"
727,763,Good for you!!,Alex,anger,negative,70,8,4,2,"00:10:50,816","00:10:52,400"
728,764,Pheebs?,Aster,neutral,neutral,71,0,1,4,"0:15:12,036","0:15:12,120"
729,765,Yeah?,Ellis,neutral,neutral,71,1,1,4,"0:15:12,120","0:15:13,767"
730,766,"Okay. Then I guess it’s just, wait here then.   Hi. I need one fake ticket to Yemen.",Ace,neutral,neutral,72,0,4,15,"00:14:30,286","00:14:33,705"
731,767,One ticket to Yemen?,Landon,surprise,negative,72,1,4,15,"00:14:36,083","00:14:39,085"
732,768,"Oh no-no-no, no. No, no, no, I just, I just need a pretend ticket.",Ace,neutral,neutral,72,2,4,15,"00:14:42,923","00:14:45,466"
733,769,"I’m sorry sir, I don’t understand.",Landon,surprise,negative,72,3,4,15,"00:14:45,634","00:14:47,677"
734,770,What would you give to a kid if he wanted a ticket to play with?,Ace,neutral,neutral,72,4,4,15,"00:14:47,845","00:14:50,847"
735,771,Are you travelling with a child?,Landon,neutral,neutral,72,5,4,15,"00:14:51,015","00:14:53,516"
736,772,No.,Ace,neutral,neutral,72,6,4,15,"00:14:54,768","00:14:56,436"
737,773,"All right, y’know what, she’s  gonna think that I’m handing you a credit card, but what I’m really gonna do is hand you a library card.",Ace,neutral,neutral,72,7,4,15,"00:14:57,688","00:15:04,736"
738,776,"Okay, but this is the last time.",Ace,neutral,neutral,73,0,3,21,"00:08:04,525","00:08:06,568"
739,777,"With a chick-chick here, and a chick-chick there.",Ace,joy,positive,73,1,3,21,"00:08:07,904","00:08:10,155"
740,778,"Here a chick, there a chick, everywhere a chick-chick--chickeeeen.",Ace,joy,positive,73,2,3,21,"00:08:10,323","00:08:13,074"
741,779,Hey.,Alex,neutral,neutral,73,3,3,21,"0:08:16,871","0:08:18,123"
742,780,Hey.,Ace,neutral,neutral,73,4,3,21,"0:08:18,123","0:08:18,321"
743,781,How’s she doing?,Alex,neutral,neutral,73,5,3,21,"0:08:18,414","0:08:19,376"
744,782,She?,Ace,surprise,positive,73,6,3,21,"0:08:19,376","0:08:20,335"
745,783,"Well yeah, don’t-don’t you think it’s a she?",Alex,neutral,neutral,73,7,3,21,"00:08:20,458","00:08:23,919"
746,784,"I don’t know.  I can’t tell, what ever it was went back in too quickly.",Ace,neutral,neutral,73,8,3,21,"00:08:24,795","00:08:38,392"
747,785,"Well, anyway, I got to go change, I’m ah, meeting some of the cast for drinks.",Alex,neutral,neutral,73,9,3,21,"00:08:40,478","00:08:43,438"
748,786,Excuse me?,Ace,surprise,negative,73,10,3,21,"00:08:43,606","00:08:44,898"
749,787,What?,Alex,neutral,neutral,73,11,3,21,"00:08:45,066","00:08:46,566"
750,788,"Okay, good, so there you go. Go with Vince.",Alex,joy,positive,74,0,3,23,"00:07:09,762","00:07:12,514"
751,789,"Yeah, but Jason's really sensitive.",Ellis,neutral,neutral,74,1,3,23,"00:07:12,682","00:07:14,516"
752,790,"Well sensitive is important, pick him.",Ace,neutral,neutral,74,2,3,23,"0:07:14,684","0:07:16,656"
753,791,Yeah.,Ellis,neutral,neutral,74,3,3,23,"0:07:16,656","0:07:18,077"
754,792,"Oh sure, go with the sissy.",Alex,disgust,negative,74,4,3,23,"00:07:18,187","00:07:20,981"
755,793,Jason is not a sissy!,Ellis,anger,negative,74,5,3,23,"00:07:22,275","00:07:24,317"
756,794,"Oh no-no-no-no, I meant Chandler.",Alex,anger,negative,74,6,3,23,"00:07:24,485","00:07:26,695"
757,795,Hi.,Honor,neutral,neutral,75,0,1,1,"00:19:28,917","00:19:30,251"
758,796,"So uh, apparently people are familiar with the Europe story?",Aster,neutral,neutral,76,0,8,4,"00:19:30,419","00:19:34,088"
759,797,Yeah.,Honor,neutral,neutral,76,1,8,4,"00:19:34,256","00:19:36,132"
760,798,"Listen about that, the whole uh, who came on to who thing really doesn’t matter.",Honor,neutral,neutral,76,2,8,4,"00:19:34,256","00:19:40,219"
761,799,"I mean, I think it would’ve happened either way.",Honor,neutral,neutral,76,3,8,4,"00:19:40,387","00:19:47,393"
762,800,I mean if you hadn’t initiated it I-I-I know I would’ve.,Honor,neutral,neutral,76,4,8,4,"00:19:43,515","00:19:47,393"
763,801,It was an amazing night.,Aster,joy,positive,76,5,8,4,"0:19:49,396","0:19:50,868"
764,802,It was. It was an amazing night.,Honor,joy,positive,76,6,8,4,"0:19:50,868","0:19:53,621"
765,803,You think it looked amazing?,Aster,sadness,negative,76,7,8,4,"00:19:56,153","00:19:59,280"
766,804,Do we have a name yet?,Lex,neutral,neutral,77,0,8,24,"0:09:57,918","0:09:59,128"
767,805,"No, not yet.",Aster,neutral,neutral,77,1,8,24,"0:09:59,128","0:10:00,797"
768,806,"That’s fine, for now we’ll just call her Baby Girl Green.",Lex,neutral,neutral,77,2,8,24,"00:10:00,880","00:10:04,633"
769,807,"Oh no, Baby Girl Geller-Green.",Aster,neutral,neutral,77,3,8,24,"0:10:04,800","0:10:07,053"
770,808,Hello baby girl.,Aster,joy,positive,77,4,8,24,"0:10:07,053","0:10:08,096"
771,809,"Ah-ha, nowhere to run!",Honor,joy,positive,78,0,6,17,"00:21:08,850","00:21:11,811"
772,810,I don’t like sitting up here! I’m just gonna over,Aster,anger,negative,78,1,6,17,"00:21:13,605","00:21:16,315"
773,811,No Rachel! They got here first!,Ellis,anger,negative,78,2,6,17,"00:21:16,483","00:21:18,150"
774,812,Why is Ross doing that?,Ellis,neutral,neutral,78,3,6,17,"0:21:27,452","0:21:29,094"
775,813,DANGER,Honor,fear,negative,78,4,6,17,"0:21:29,094","0:21:29,757"
776,814,Oh my God! Why is he jumping on those women!,Aster,surprise,negative,78,5,6,17,"00:21:29,871","00:21:34,709"
777,815,No that’s all right. Don’t worry about it.,Alex,neutral,neutral,79,0,6,18,"00:16:23,732","00:16:28,403"
778,816,Oh but look! That’s gonna leave a stain!,Aster,disgust,negative,79,1,6,18,"00:16:28,570","00:16:31,072"
779,817,Rach! Hey! It’s fine! You’re at Joey’s!,Alex,joy,positive,79,2,6,18,"00:16:31,240","00:16:35,284"
780,818,Really?,Aster,surprise,positive,79,3,6,18,"0:16:35,828","0:16:36,540"
781,819,Yeah! Look!,Alex,neutral,neutral,79,4,6,18,"0:16:36,540","0:16:38,474"
782,820,I’ve never lived like this before.,Aster,disgust,negative,79,5,6,18,"0:16:43,752","0:16:45,554"
783,821,I know.,Alex,neutral,neutral,79,6,6,18,"0:16:45,554","0:16:47,358"
784,822,"All right, don’t waste it, I mean its still food.",Alex,neutral,neutral,79,7,6,18,"00:16:50,926","00:16:53,803"
785,823,"Hey Joey, is this the bed where Olivia lost her virginity?",Aster,neutral,neutral,80,0,9,19,"00:03:52,983","00:03:55,945"
786,824,"I don't know, but one of the extras sure did!  Hey, listen    Rach. Thanks again for coming down to watch my scenes!",Alex,joy,positive,80,1,9,19,"00:03:56,153","00:04:02,493"
787,825,"Oh, please!Honey, just the fact that you want me here to support    you, I'm...OH MY GOD!Is that Christian Sanders?He's so",Aster,surprise,positive,80,2,9,19,"00:04:02,701","00:04:11,210"
788,826,Also so,Alex,neutral,neutral,80,3,9,19,"00:04:11,418","00:04:14,088"
789,827,"Oh, in my head he's done some pretty ""not-gay-stuff""!",Aster,neutral,neutral,80,4,9,19,"00:04:14,255","00:04:18,175"
790,828,"Well, at the Christmas party him and Santa did some definitely    gay stuff!",Alex,neutral,neutral,80,5,9,19,"00:04:18,384","00:04:22,763"
791,829,"OK, you've got to promise that you'll never, ever tell Ross that I told you.",Alex,neutral,neutral,81,0,1,7,"00:11:33,150","00:11:37,946"
792,830,About what?,Auden,neutral,neutral,81,1,1,7,"0:11:38,155","0:11:40,950"
793,831,He's planning your birthday party.,Alex,neutral,neutral,81,2,1,7,"0:11:40,950","0:11:41,092"
794,832,Oh my God! I love him!,Auden,joy,positive,81,3,1,7,"00:11:42,743","00:11:44,577"
795,833,You'd better act surprised.,Alex,fear,negative,81,4,1,7,"00:11:44,829","00:11:46,287"
796,834,About what?,Ellis,neutral,neutral,81,5,1,7,"0:11:46,539","0:11:47,381"
797,835,My surprise party!,Auden,joy,positive,81,6,1,7,"0:11:47,381","0:11:48,773"
798,836,What surprise party?,Ellis,surprise,positive,81,7,1,7,"0:11:48,773","0:11:48,918"
799,837,Oh stop it. Joey already told me.,Auden,joy,positive,81,8,1,7,"00:11:49,041","00:11:53,086"
800,838,"Well, he didn't tell me.",Ellis,neutral,neutral,81,9,1,7,"00:11:53,713","00:11:55,213"
801,839,"Hey, don't look at me. This is Ross's thing.",Alex,neutral,neutral,81,10,1,7,"00:11:55,881","00:11:58,758"
802,840,This is so typical. I'm always the last one to know everything.,Ellis,anger,negative,81,11,1,7,"00:11:59,009","00:12:02,303"
803,841,"No, you are not. We tell you stuff.",Auden,neutral,neutral,81,12,1,7,"0:12:02,555","0:12:04,697"
804,842,Yuh-huh!,Ellis,anger,negative,81,13,1,7,"0:12:04,697","0:12:05,287"
805,843,I was the last one to know when Chandler got bitten by the peacock at the zoo.,Ellis,anger,negative,81,14,1,7,"00:12:05,391","00:12:10,019"
806,844,I was the last one to know when you had a crush on Joey when he was moving in.,Ellis,anger,negative,81,15,1,7,"00:12:10,771","00:12:13,815"
807,845,Looks like I was second to last.,Ellis,surprise,positive,81,16,1,7,"00:12:16,068","00:12:18,820"
808,846,"Chandler, we still haven’t gotten an RSVP from your dad.",Auden,neutral,neutral,82,0,7,22,"00:03:07,687","00:03:10,981"
809,847,"Oh! Right. Umm, maybe that’s because I didn’t send him an invitation.",Ace,neutral,neutral,82,1,7,22,"00:03:11,232","00:03:15,777"
810,848,Chandler! He’s your father.  he should be at the wedding.,Auden,anger,negative,82,2,7,22,"00:03:17,155","00:03:20,032"
811,849,I don’t even know the man. Okay? We’re not that close. I haven’t seen him in years.,Ace,disgust,negative,82,3,7,22,"00:03:20,200","00:03:24,203"
812,850,Well what are you gonna do when he finds out he wasn’t even asked?!,Auden,sadness,negative,82,4,7,22,"00:03:24,370","00:03:26,914"
813,852,It’s not like we run in the same circles.,Ace,neutral,neutral,82,5,7,22,"00:03:27,081","00:03:29,374"
814,853,"I hang out with you guys, and he stars in a drag show in Vegas.",Ace,disgust,negative,82,6,7,22,"00:03:29,542","00:03:35,547"
815,854,"Ooh, I think I wanna trade circles.",Ellis,neutral,neutral,82,7,7,22,"00:03:35,965","00:03:38,342"
816,857,Nobody is gonna be staring at the bride when the father of the groom is wearing a back-less dress.,Ace,disgust,negative,82,9,7,22,"00:03:39,260","00:03:45,724"
817,858,So what! As long as he’s not wearing a white dress and a veil I don’t care.,Auden,neutral,neutral,82,10,7,22,"00:03:47,227","00:03:50,646"
818,859,"Okay, I think I need to do some shopping.",Ellis,neutral,neutral,82,11,7,22,"00:03:50,813","00:03:53,273"
819,860,Hello! Who’s in there?,Linden,neutral,neutral,83,0,4,14,"00:15:41,941","00:15:44,984"
820,861,How ya doin’?,Alex,neutral,neutral,83,1,4,14,"00:15:50,199","00:15:51,616"
821,862,Who in the hell are you?,Linden,anger,negative,83,2,4,14,"00:15:52,576","00:15:54,577"
822,863,"I guess you wouldn’t believe me if I said I was Kurt Douglas, huh?",Alex,neutral,neutral,83,3,4,14,"00:15:54,745","00:15:58,247"
823,864,"No-no, Rachel, don’t get it! He can’t see us!",Auden,fear,negative,84,0,4,20,"00:20:58,674","00:21:01,050"
824,865,"No, yeah! The groom cannot see the bride!",Ellis,anger,negative,84,1,4,20,"00:21:01,218","00:21:03,761"
825,866,I’m not gonna marry Chandler!,Aster,anger,negative,84,2,4,20,"00:21:03,929","00:21:05,888"
826,867,Not after this!,Ellis,anger,negative,84,3,4,20,"00:21:06,056","00:21:08,224"
827,868,"Okay, you guys, just relax.  I doooo.",Aster,neutral,neutral,84,4,4,20,"00:21:09,685","00:21:25,616"
828,869,I gotta go.,Lindsey,neutral,neutral,84,5,4,20,"00:21:22,823","00:21:25,616"
829,870,"Oh, wait, Joshua! Joshua!   Yeah, well, that oughta do it.",Aster,sadness,negative,84,6,4,20,"00:21:22,823","00:21:33,165"
830,871,"Sorry I'm late, but I left late.",Aster,neutral,neutral,85,0,5,9,"00:06:08,785","00:06:10,660"
831,872,Okay.,Ellis,neutral,neutral,85,1,5,9,"00:06:11,245","00:06:13,038"
832,873,"So Pheebs, what is the book about?",Aster,neutral,neutral,85,2,5,9,"00:06:13,748","00:06:16,291"
833,874,I thought you said you read it in high school.,Ellis,neutral,neutral,85,3,5,9,"00:06:16,542","00:06:18,293"
834,875,"Well yeah, but then I remembered I started it and there was this pep rally and I was, I was on top of the pyramid but anyway—umm, what is this book about?",Aster,neutral,neutral,85,4,5,9,"00:06:18,503","00:06:25,550"
835,876,"Excuse me, can I, can I bum one of those?",Aster,neutral,neutral,86,0,5,18,"00:08:59,580","00:09:01,665"
836,877,"Y'know what, actually…  Okay, okay, okay, what's so funny over here?",Aster,neutral,neutral,86,1,5,18,"00:09:05,920","00:09:08,630"
837,878,I thought you didn't smoke.,Lyunx,surprise,positive,86,2,5,18,"00:09:08,798","00:09:10,840"
838,879,"Oh, I thought you guys meant marijuana cigarettes, y'know?",Aster,neutral,neutral,86,3,5,18,"00:09:11,008","00:09:15,845"
839,880,"Y'know what I mean, like dubbies?",Aster,neutral,neutral,86,4,5,18,"00:09:17,265","00:09:18,932"
840,881,"And I actually, I thought to myself, ""Wow, those guys are crazy!""",Aster,surprise,positive,86,5,5,18,"00:09:21,060","00:09:24,229"
841,882,"But no, I actually smoke the regular ones all, all the time.",Aster,neutral,neutral,86,6,5,18,"00:09:24,397","00:09:26,898"
842,883,We get high.,Mckinley,neutral,neutral,86,7,5,18,"00:09:27,900","00:09:28,942"
843,884,"Oh, me too.",Aster,neutral,neutral,86,8,5,18,"00:09:31,612","00:09:33,321"
844,885,I'm kidding.,Mckinley,neutral,neutral,86,9,5,18,"00:09:34,699","00:09:36,658"
845,886,"Oh, me too.",Aster,joy,positive,86,10,5,18,"00:09:36,993","00:09:38,702"
846,887,"Oh, are you sure you're ok?",Aster,sadness,negative,87,0,1,5,"0:21:55,897","0:21:57,441"
847,888,Yeah.,Honor,neutral,neutral,87,1,1,5,"0:21:57,441","0:21:58,247"
848,889,Does it still hurt?,Aster,sadness,negative,87,2,1,5,"0:21:58,483","0:22:00,075"
849,890,Yeah.,Honor,sadness,negative,87,3,1,5,"0:22:00,075","0:22:00,532"
850,891,What a neat idea. All your clothes match. I'm gonna do this.,Ellis,joy,positive,87,4,1,5,"00:22:03,113","00:22:06,949"
851,892,Hi.,Auden,neutral,neutral,87,5,1,5,"00:22:08,744","00:22:09,744"
852,893,"Hey, how'd it go?",Ellis,neutral,neutral,87,6,1,5,"00:22:09,953","00:22:10,995"
853,894,Excellent.,Alex,joy,positive,87,7,1,5,"00:22:11,204","00:22:12,246"
854,895,"We ripped that couple apart, and kept the pieces for ourselves.",Auden,joy,positive,87,8,1,5,"00:22:12,497","00:22:16,751"
855,896,"What a beautiful story. Hey, I'm fine by the way.",Honor,joy,positive,87,9,1,5,"00:22:18,003","00:22:23,090"
856,897,You know what? You are right. I,Ellis,neutral,neutral,88,0,9,21,"00:20:49,673","00:20:52,625"
857,898,Good for you Pheebs!,Aster,joy,positive,88,1,9,21,"00:20:52,793","00:20:55,878"
858,899,Ok.,Ellis,neutral,neutral,88,2,9,21,"00:20:56,046","00:20:57,380"
859,900,"Okay  If you guys have microphones in there too, I didn't mean",Ellis,neutral,neutral,88,3,9,21,"00:20:59,800","00:21:04,637"
860,901,This sucks! I didn’t know I had to stay up all night before I went to this stupid sleep clinic! I’m so tired!,Alex,anger,negative,89,0,4,20,"00:09:22,478","00:09:29,651"
861,902,It’s 6:00.,Ace,neutral,neutral,89,1,4,20,"00:09:31,195","00:09:33,151"
862,904,Hi!,Aster,joy,positive,89,2,4,20,"00:09:34,448","00:09:35,824"
863,906,"Yeah, Rach, I think you’re handling that really well.",Alex,neutral,neutral,89,4,4,20,"00:09:41,163","00:09:43,498"
864,907,Handling it?,Aster,neutral,neutral,89,5,4,20,"00:09:44,458","00:09:45,917"
865,908,"What do you mean, handling it?",Aster,joy,positive,89,6,4,20,"0:09:46,085","0:09:47,097"
866,909,There’s nothing to handle.,Aster,joy,positive,89,7,4,20,"0:09:47,097","0:09:48,219"
867,910,"Now, maybe I would have a problem with this if it wasn’t for me and Joshua.",Aster,neutral,neutral,89,8,4,20,"00:09:48,337","00:09:52,757"
868,911,"Y’know, they’re not gonna get married anyway!",Aster,anger,negative,89,9,4,20,"0:09:52,925","0:09:55,136"
869,912,What?,Ace,surprise,negative,89,10,4,20,"0:09:55,136","0:09:56,593"
870,913,Come on!,Aster,anger,negative,89,11,4,20,"0:09:56,679","0:09:57,472"
871,914,They rushed into this thing so fast it’s ridiculous!,Aster,disgust,negative,89,12,4,20,"0:09:57,472","0:10:00,734"
872,917,"And somewhere along the way, one of them is gonna realise what they’ve done and they’re call the whole thing off.",Aster,neutral,neutral,89,15,4,20,"00:10:03,811","00:10:08,148"
873,918,"I’m telling ya, you’re gonna be dancing at my wedding before you’re dancing at there’s.",Aster,joy,positive,89,16,4,20,"00:10:08,316","00:10:11,776"
874,919,What the hell is this?!,Ellis,surprise,negative,90,0,4,22,"00:06:52,954","00:06:54,538"
875,920,"What, did you actually thought it would make me feel better to give me stuff that I can’t use for another two months?!",Ellis,anger,negative,91,0,4,20,"00:06:56,249","00:07:02,087"
876,921,This sucks!,Ellis,anger,negative,92,0,4,22,"00:07:02,255","00:07:03,880"
877,922,"All right, what’s my next present?",Ellis,neutral,neutral,92,1,4,22,"00:07:06,592","00:07:08,135"
878,924,"All right, there’s a nuclear holocaust, I’m the last man on Earth. Would you go out with me?",Ace,neutral,neutral,93,0,4,1,"00:08:58,078","00:09:05,126"
879,925,Enhh,Auden,neutral,neutral,93,1,4,1,"00:09:07,547","00:09:09,089"
880,926,I’ve got canned goods.,Ace,neutral,neutral,93,2,4,1,"00:09:11,634","00:09:12,759"
881,927,"Hey, you guys! Take a look at this!  Check this baby out, dug me a hole!",Alex,surprise,positive,93,3,4,1,"00:09:15,137","00:09:20,517"
882,928,"Excellent hole, Joe.",Ace,neutral,neutral,93,4,4,1,"00:09:22,728","00:09:24,813"
883,929,Oh no! No!! My hole!!,Alex,surprise,negative,93,5,4,1,"00:09:26,440","00:09:28,525"
884,930,Ow!! Ow!!!,Auden,disgust,negative,93,6,4,1,"00:09:28,693","00:09:30,819"
885,931,What?! What?!! What is it?!,Alex,surprise,negative,93,7,4,1,"00:09:30,987","00:09:32,404"
886,932,My drinking?,Aster,neutral,neutral,94,0,4,9,"00:11:38,948","00:11:40,198"
887,933,"Oh, I must’ve said that after you left.",Memphis,neutral,neutral,94,1,4,9,"00:11:41,617","00:11:44,244"
888,934,Said what? Exactly.,Aster,fear,negative,94,2,4,9,"00:11:45,579","00:11:46,955"
889,935,That you enjoyed the occasional drink…ing binge.,Memphis,neutral,neutral,94,3,4,9,"00:11:47,123","00:11:48,915"
890,936,"Oh my God!! Ohh, that is it! I’m leaving! You are just a horrible person!",Aster,disgust,negative,94,4,4,9,"00:11:52,211","00:11:58,299"
891,937,Wait-wait-wait-wait-wait-wait-wait-wait!!,Memphis,fear,negative,94,5,4,9,"00:11:54,964","00:11:58,299"
892,938,If you’re gonna get all sensitive about it!,Memphis,anger,negative,94,6,4,9,"00:11:58,467","00:12:01,386"
893,939,I don’t want to lose you.,Memphis,sadness,negative,94,7,4,9,"00:12:01,554","00:12:02,929"
894,940,"What if I, create a position for you?",Memphis,neutral,neutral,94,8,4,9,"00:12:03,097","00:12:05,640"
895,941,I’ll make you an assistant buyer in this department.,Memphis,neutral,neutral,94,9,4,9,"00:12:05,808","00:12:08,810"
896,942,Say more things like that.,Aster,joy,positive,94,10,4,9,"00:12:10,229","00:12:12,731"
897,943,"You can have your own office, and a raise! Effective tomorrow.",Memphis,joy,positive,94,11,4,9,"00:12:13,524","00:12:16,526"
898,944,I’d need an expense account.,Aster,neutral,neutral,94,12,4,9,"0:12:17,319","0:12:18,779"
899,945,Done!,Memphis,joy,positive,94,13,4,9,"0:12:18,779","0:12:19,983"
900,946,And an assistant.,Aster,neutral,neutral,94,14,4,9,"0:12:20,448","0:12:21,491"
901,947,"Sophie, get in here!",Memphis,joy,positive,94,15,4,9,"0:12:21,491","0:12:23,063"
902,948,Monica? You gonna be very proud of me. I just got us dates with two unbelievably cute nurses.,Aster,joy,positive,95,0,5,3,"00:04:00,782","00:04:04,409"
903,949,Oh my!,Alex,surprise,positive,95,1,5,3,"00:04:04,619","00:04:05,953"
904,950,They're male nurses.,Aster,neutral,neutral,95,2,5,3,"00:04:07,372","00:04:09,206"
905,951,Not in my head.,Alex,neutral,neutral,95,3,5,3,"00:04:09,374","00:04:11,291"
906,952,"Anyway, they want to take us out Saturday night! What do you say?",Aster,joy,positive,95,4,5,3,"00:04:12,001","00:04:15,671"
907,953,Umm.  Umm. Umm. I don't think so.,Auden,joy,positive,95,5,5,3,"0:04:21,386","0:04:22,304"
908,954,What?,Aster,surprise,positive,95,6,5,3,"0:04:22,304","0:04:23,451"
909,955,What are you talking about?!,Aster,surprise,negative,95,7,5,3,"00:04:23,638","00:04:25,097"
910,956,You-you're the one who's been telling me to get over Ross and move on.,Aster,anger,negative,95,8,5,3,"00:04:25,348","00:04:29,059"
911,957,"I'm moving on, and you're moving on with me.",Aster,neutral,neutral,95,9,5,3,"00:04:29,310","00:04:31,395"
912,958,"Come on, give me one good reason why you don't wanna go.",Aster,neutral,neutral,95,10,5,3,"0:04:35,566","0:04:38,069"
913,959,"Umm, why don't you give",Auden,neutral,neutral,95,11,5,3,"0:04:38,069","0:04:38,213"
914,960,What?,Aster,surprise,positive,95,12,5,3,"0:04:42,407","0:04:44,579"
915,961,Harder than it sounds. Isn't it?,Auden,neutral,neutral,95,13,5,3,"0:04:44,579","0:04:45,331"
916,962,"Okay, you're coming with me, and I also told them that if we're still here when they get off that we'll go down to the cafeteria and have some",Aster,neutral,neutral,95,14,5,3,"00:04:45,994","00:04:54,751"
917,963,Yep! There's always room for,Alex,neutral,neutral,95,15,5,3,"00:04:51,207","00:04:54,751"
918,964,"Joey, how do you make",Aster,neutral,neutral,95,16,5,3,"00:04:58,172","00:05:00,132"
919,965,"Oh, it's easy. Yeah, I-I can do it with anything. Watch uh,  Grandma's chicken salad",Alex,neutral,neutral,95,17,5,3,"00:05:00,383","00:05:06,763"
920,966,"Hello, this is Monica...",Auden,neutral,neutral,96,0,1,17,"00:14:02,007","00:14:04,217"
921,967,Yeah???,Auden,neutral,neutral,96,1,1,17,"00:14:04,635","00:14:05,760"
922,968,Oh...,Auden,neutral,neutral,96,2,1,17,"00:14:06,595","00:14:08,179"
923,969,"Okay, yes, we'll be right, we'll be right down.",Auden,neutral,neutral,96,3,1,17,"0:14:08,430","0:14:09,942"
924,970,Thank you.,Auden,neutral,neutral,96,4,1,17,"0:14:09,942","0:14:10,778"
925,971,Okay. Let’s bring it in.,Auden,neutral,neutral,97,0,3,9,"00:04:23,888","00:04:25,514"
926,972,"Wait no, honey, honey throw it to me, throw it to me.",Aster,neutral,neutral,97,1,3,9,"00:04:25,682","00:04:27,140"
927,973,Here you go.,Honor,neutral,neutral,97,2,3,9,"00:04:27,308","00:04:29,559"
928,974,That almost hit me in the face.,Aster,anger,negative,97,3,3,9,"00:04:31,104","00:04:33,772"
929,976,"Well, if the magician can open my beer with his but cheeks, then all right.",Ace,neutral,neutral,98,1,3,12,"00:01:44,896","00:01:48,732"
930,977,Hey!,Ace,joy,positive,99,0,7,19,"0:05:24,907","0:05:25,575"
931,978,Hey!,Auden,joy,positive,99,1,7,19,"0:05:25,575","0:05:26,813"
932,979,Y’know I’m-I’m really glad we decided not to sleep together before the wedding.,Ace,joy,positive,99,2,7,19,"00:05:26,909","00:05:30,495"
933,980,"Oh boy, me too!",Auden,joy,positive,99,3,7,19,"00:05:30,705","00:05:32,998"
934,981,Y’know I was thinking if we had a…a big fight and uh we broke up for a few hours,Ace,neutral,neutral,99,4,7,19,"00:05:33,541","00:05:38,211"
935,982,Yeah?,Auden,fear,negative,99,5,7,19,"00:05:38,379","00:05:39,522"
936,983,"Technically we could have sex again. What do you think, bossy and domineering?!",Ace,neutral,neutral,99,6,7,19,"00:05:38,379","00:05:46,136"
937,984,"The wedding is off, sloppy and immature!",Auden,anger,negative,99,7,7,19,"00:05:46,304","00:05:48,972"
938,985,That’s me! Come on!,Ace,joy,positive,99,8,7,19,"00:05:49,140","00:05:50,474"
939,986,"Okay.  But wait, we can’t. My Cousin Cassie is in the guest room, we’re supposed to have lunch.",Auden,neutral,neutral,99,9,7,19,"00:05:50,641","00:05:54,144"
940,987,"Well, get rid of her, obsessive and shrill.",Ace,neutral,neutral,99,10,7,19,"00:05:54,312","00:05:56,438"
941,988,Shrill?! The wedding is back on!,Auden,anger,negative,99,11,7,19,"00:05:57,440","00:05:59,900"
942,989,I thought I heard voices. You must be Chandler.,Mercer,neutral,neutral,99,12,7,19,"00:06:02,111","00:06:05,447"
943,990,Hi! Nice to meet you!,Ace,joy,positive,99,13,7,19,"0:06:06,074","0:06:07,506"
944,991,Nice to meet you too.,Mercer,neutral,neutral,99,14,7,19,"0:06:07,506","0:06:09,254"
945,992,"So, are you ready to go?",Auden,neutral,neutral,99,15,7,19,"0:06:09,369","0:06:10,291"
946,993,Yeah.,Mercer,neutral,neutral,99,16,7,19,"0:06:10,291","0:06:11,973"
947,994,Chandler!,Auden,anger,negative,99,17,7,19,"0:06:29,847","0:06:30,682"
948,995,I’ll be right with you.,Ace,neutral,neutral,99,18,7,19,"0:06:30,682","0:06:32,688"
949,996,"Th-th-that's all it is, a third nipple.",Honor,neutral,neutral,100,0,3,23,"00:05:30,246","00:05:32,122"
950,998,Just your run-of-the-mill third nipple.,Honor,neutral,neutral,100,1,3,23,"00:05:32,290","00:05:35,917"
951,1000,You can take it off.,Honor,neutral,neutral,100,2,3,23,"0:05:36,085","0:05:37,212"
952,1001,Just slice that baby right off!,Honor,fear,negative,100,3,3,23,"0:05:37,212","0:05:39,696"
953,1002,"Take your shirt off, and let's see what we're dealing with here.  What are you doing?",Merrick,neutral,neutral,100,4,3,23,"00:05:39,797","00:05:47,304"
954,1003,Just showing you my run-of-the-mill-slice-it-right-off third nipple.,Honor,neutral,neutral,100,5,3,23,"00:05:48,181","00:05:52,726"
