,Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime
7762,8175,Who?,Angela,neutral,neutral,821,2,6,18,"00:09:56,554","00:09:57,596"
7763,8176,"Oh uh, I had trouble remembering everyone’s name, so I-I kinda came up with nicknames.",Patricia,neutral,neutral,821,3,6,18,"00:09:57,763","00:10:06,271"
7764,8177,Like the guy on the other side of you was Smelly von Brownshirt.,Patricia,neutral,neutral,821,4,6,18,"00:10:02,059","00:10:06,271"
7765,8178,"Oh yeah. So umm, did you have a nickname for me?",Angela,neutral,neutral,821,5,6,18,"00:10:06,439","00:10:14,321"
7766,8179,"Umm, no. No.",Patricia,neutral,neutral,821,6,6,18,"00:10:09,692","00:10:14,321"
7767,8180,Yes you did! What was it?,Angela,surprise,positive,821,7,6,18,"00:10:14,488","00:10:16,406"
7768,8181,"Umm, it’s Cutie McPretty.",Patricia,neutral,neutral,821,8,6,18,"00:10:19,368","00:10:20,869"
7769,8182,Ohh that’s so sweet!,Angela,joy,positive,821,9,6,18,"00:10:21,037","00:10:24,873"
7770,8183,"Listen, I gotta tell ya, I-I’m having a great time!",Patricia,joy,positive,821,10,6,18,"00:10:25,041","00:10:28,376"
7771,8184,"Y’know how before you said it might be weird, the whole student teacher thing, and to be frank I thought it would be too, but it’s not.",Patricia,surprise,positive,821,11,6,18,"00:10:28,586","00:10:38,011"
7772,8185,I mean it’s not at all.,Patricia,neutral,neutral,821,12,6,18,"00:10:32,673","00:10:38,011"
7773,8186,Dr. Geller!,Stella,joy,positive,821,13,6,18,"0:10:42,058","0:10:42,980"
7774,8187,Burt!,Patricia,joy,positive,821,14,6,18,"0:10:42,980","0:10:44,491"
7775,8188,"Okay, so we got some more good rejections, lots of stuff to work on.",Sofia,neutral,neutral,822,0,3,4,"00:17:46,648","00:17:50,902"
7776,8189,"Okay, shoot.",Luna,neutral,neutral,822,1,3,4,"00:17:51,070","00:17:53,237"
7777,8190,"Okay, um, oh, the zoo commercial.",Sofia,neutral,neutral,822,2,3,4,"00:17:51,070","00:17:56,115"
7778,8191,I didn't get it?,Luna,neutral,neutral,822,3,3,4,"00:17:56,325","00:17:57,533"
7779,8192,"No. They said you 'Weren't believable as a human being.' So, you can work on that.",Sofia,joy,positive,822,4,3,4,"00:17:57,701","00:18:05,583"
7780,8193,"Okay, what else?",Luna,neutral,neutral,822,5,3,4,"00:18:05,751","00:18:07,543"
7781,8194,"Um, the off-Broadway play people said 'You were pretty but dumb.'",Sofia,neutral,neutral,822,6,3,4,"00:18:07,711","00:18:11,672"
7782,8195,Oh.,Luna,sadness,negative,822,7,3,4,"0:18:11,840","0:18:12,800"
7783,8196,"Oh no wait, I'm sorry, that's 'pretty dumb.'",Sofia,neutral,neutral,822,8,3,4,"0:18:12,800","0:18:14,238"
7784,8197,Hey.,Kathy,neutral,neutral,823,0,3,3,"00:15:59,959","00:16:01,250"
7785,8198,How's the maniac?,Patricia,neutral,neutral,823,1,3,3,"00:16:01,418","00:16:02,669"
7786,8199,"Oh, well he's yummy. We did a little kissin'.",Sofia,joy,positive,823,2,3,3,"00:16:02,836","00:16:06,130"
7787,8200,"Phoebe, what are you doing?",Scarlett,surprise,negative,823,3,3,3,"00:16:07,299","00:16:08,716"
7788,8201,"Oh, no, no, no, no. You know what, he's not into that stuff anymore. He quit for me.",Sofia,neutral,neutral,823,4,3,3,"00:16:08,824","00:16:13,888"
7789,8202,"Pheebs, this guy has been obsessed with your sister, for God knows how long, okay, you don't just give up something like that.",Scarlett,disgust,negative,823,5,3,3,"00:16:14,046","00:16:22,063"
7790,8203,"Look, he gave me his night vision goggles and everything.",Sofia,joy,positive,823,6,3,3,"00:16:22,356","00:16:25,692"
7791,8204,You're taking the word of a guy who has night vision goggles?,Patricia,surprise,negative,823,7,3,3,"00:16:26,694","00:16:30,655"
7792,8205,"What, he's not still following her. Do you think he is still following her?",Sofia,surprise,positive,823,8,3,3,"00:16:30,823","00:16:34,701"
7793,8206,"Pheebs, wake up and smell the restraining order.",Mary,disgust,negative,823,9,3,3,"00:16:34,868","00:16:37,954"
7794,8207,What are you saying I should do?,Sofia,neutral,neutral,823,10,3,3,"00:16:40,040","00:16:41,249"
7795,8208,"I think, that if you really like this guy, you should just trust him.",Abigail,neutral,neutral,823,11,3,3,"00:16:41,417","00:16:44,502"
7796,8209,"Thank you, Monica.",Sofia,joy,positive,823,12,3,3,"00:16:44,670","00:16:45,920"
7797,8210,"Orrr, you could follow him and see where he goes.",Luna,neutral,neutral,823,13,3,3,"00:16:46,088","00:16:48,673"
7798,8211,"Oh, that's what I would do, forget mine.",Abigail,surprise,positive,823,14,3,3,"00:16:48,841","00:16:51,175"
7799,8212,Hey guys check it out! My mom sent me the paper!,Abigail,joy,positive,824,0,7,5,"00:21:18,777","00:21:23,948"
7800,8213,"Ooh, let’s see it!",Sofia,joy,positive,824,1,7,5,"00:21:20,070","00:21:23,948"
7801,8216,She’s not crazy is she?,Luna,surprise,negative,825,0,6,15,"0:08:03,065","0:08:04,233"
7802,8217,No.,Abigail,neutral,neutral,825,1,6,15,"0:08:04,233","0:08:05,248"
7803,8218,"So uh, how you doin’?",Luna,neutral,neutral,825,2,6,15,"00:08:05,651","00:08:08,737"
7804,8219,There he is!,Mary,joy,positive,826,0,3,22,"0:05:49,265","0:05:50,187"
7805,8220,There’s our star!,Abigail,joy,positive,826,1,3,22,"0:05:50,187","0:05:51,314"
7806,8221,"So, so, what’d ya think?",Luna,neutral,neutral,826,2,3,22,"00:05:53,269","00:05:54,519"
7807,8222,Almost as good as that play with the two naked girls on the see-saw.,Mary,joy,positive,826,3,3,22,"00:05:54,687","00:05:58,648"
7808,8223,I-I wasn’t in that.,Luna,sadness,negative,826,4,3,22,"00:05:59,567","00:06:01,651"
7809,8224,"Wow, I have the spirit of an old Indian women living in mine.",Sofia,neutral,neutral,827,0,3,16,"00:04:49,080","00:04:52,666"
7810,8225,So then you know?,Abigail,joy,positive,827,1,3,16,"00:04:53,918","00:04:54,960"
7811,8226,"The mailman was downstairs, so I brought up your mail.",Sofia,neutral,neutral,827,2,3,16,"00:04:58,298","00:05:00,549"
7812,8227,"Oh, good. Thanks.",Abigail,neutral,neutral,827,3,3,16,"0:05:00,717","0:05:01,969"
7813,8228,Now what is Fabutec?,Sofia,neutral,neutral,827,4,3,16,"0:05:01,969","0:05:03,939"
7814,8229,"Okay, all right don’t judge me to much.",Abigail,fear,negative,827,5,3,16,"0:05:04,429","0:05:06,765"
7815,8230,Okay?,Abigail,neutral,neutral,827,6,3,16,"0:05:06,765","0:05:07,239"
7816,8231,"Um, but I saw this info-mercial, and um, I swear to you I have never-ever bought anything on TV before, except for this mop.",Abigail,neutral,neutral,827,7,3,16,"00:05:07,348","00:05:15,230"
7817,8232,"But there was this stuff on leg waxing, it just, it looked so amazing....",Abigail,joy,positive,827,8,3,16,"00:05:15,940","00:05:18,358"
7818,8235,"Oh, it’s incredible! I so want to be a Waxine girl.",Sofia,joy,positive,827,11,3,16,"00:05:21,404","00:05:24,031"
7819,8236,I know!!,Abigail,joy,positive,827,12,3,16,"00:05:24,198","00:05:25,449"
7820,8237,God. Do think it really doesn’t hurt? ‘Cause how can they do that?,Sofia,fear,negative,827,13,3,16,"00:05:26,826","00:05:30,287"
7821,8238,Hello! Organic substances recently discovered in the depths of the rain forest!,Abigail,joy,positive,827,14,3,16,"00:05:30,455","00:05:33,874"
7822,8239,They have the best stuff in there.,Sofia,neutral,neutral,827,15,3,16,"00:05:34,417","00:05:36,793"
7823,8240,"Comin' through. Move, move.",Tina,anger,negative,828,0,1,5,"00:10:37,720","00:10:40,055"
7824,8241,"Oh, 'scuse me. I was kinda using that machine.",Scarlett,joy,positive,828,1,1,5,"00:10:45,269","00:10:48,647"
7825,8242,"Yeah, well, now you're kinda not.",Tina,disgust,negative,828,2,1,5,"00:10:48,898","00:10:51,316"
7826,8243,But I saved it. I put my basket on top.,Scarlett,anger,negative,828,3,1,5,"00:10:52,526","00:10:55,403"
7827,8244,"Oh, I'm sorry, is that your basket? It's really pretty. Unfortunately, I don't see suds.",Tina,anger,negative,828,4,1,5,"00:10:55,655","00:11:01,368"
7828,8245,What?,Scarlett,surprise,negative,828,5,1,5,"00:11:03,913","00:11:04,954"
7829,8246,"No suds, no save. Ok?",Tina,anger,negative,828,6,1,5,"00:11:06,123","00:11:09,292"
7830,8247,What's goin' on?,Patricia,neutral,neutral,828,7,1,5,"00:11:12,171","00:11:13,630"
7831,8248,"Hi, uh, nothing. That horrible woman just took my machine.",Scarlett,disgust,negative,828,8,1,5,"00:11:13,839","00:11:17,592"
7832,8249,Was your basket on top?,Patricia,neutral,neutral,828,9,1,5,"00:11:17,885","00:11:19,344"
7833,8250,"Yeah, but, there were no suds.",Scarlett,neutral,neutral,828,10,1,5,"0:11:19,595","0:11:20,888"
7834,8251,So?,Patricia,neutral,neutral,828,11,1,5,"0:11:20,888","0:11:21,868"
7835,8252,"Well, you know, no suds, no save.",Scarlett,neutral,neutral,828,12,1,5,"00:11:22,056","00:11:23,556"
7836,8253,"No suds? Excuse me, hold on a second.  That's my friend's machine.",Patricia,anger,negative,828,13,1,5,"00:11:23,808","00:11:29,979"
7837,8254,"Hey, hey, hey, her stuff wasn't in it.",Tina,neutral,neutral,828,14,1,5,"00:11:30,231","00:11:32,399"
7838,8255,"Hey, hey, hey, that's not the rule and you know it.",Patricia,anger,negative,828,15,1,5,"00:11:32,650","00:11:36,653"
7839,8256,Cause it's good money! But that doesn't change the fact that    this is an evil blood sucking corporate machine!,Sofia,anger,negative,829,0,9,21,"00:09:33,072","00:09:42,247"
7840,8257,"Well, I think this is a great place to work!",Joann,joy,positive,829,1,9,21,"00:09:42,832","00:09:46,001"
7841,8258,"Ok, are they listening?",Sofia,anger,negative,829,2,9,21,"00:09:47,753","00:09:50,505"
7842,8259,Varrrrrroom!,Mary,joy,positive,830,0,3,7,"00:22:07,451","00:22:09,076"
7843,8260,Hey!,Mary,joy,positive,830,1,3,7,"0:22:11,246","0:22:11,708"
7844,8261,Watch it lady!,Mary,anger,negative,830,2,3,7,"0:22:11,708","0:22:13,764"
7845,8262,Varrrrrrrrrrom!,Mary,joy,positive,830,3,3,7,"00:22:14,249","00:22:15,583"
7846,8263,Hey-hey good lookin’!,Mary,joy,positive,830,4,3,7,"00:22:19,504","00:22:21,922"
7847,8264,Varrrrrrrrroom.,Mary,joy,positive,830,5,3,7,"00:22:26,678","00:22:28,012"
7848,8265,"All right, I’ll leave.",Mary,sadness,negative,830,6,3,7,"00:22:31,516","00:22:33,559"
7849,8266,My bed’s so boring.,Mary,sadness,negative,830,7,3,7,"00:22:33,727","00:22:35,978"
7850,8267,Ross do you realise this is the first time in my life I’m doing something I actually care about.,Scarlett,anger,negative,831,0,3,15,"00:12:08,060","00:12:15,442"
7851,8268,This is the first time in my life I’m doing something that I’m actually good at.,Scarlett,anger,negative,831,1,3,15,"00:12:12,314","00:12:15,442"
7852,8269,I mean.,Scarlett,neutral,neutral,831,2,3,15,"0:12:15,609","0:12:15,921"
7853,8270,if you don’t get that...,Scarlett,anger,negative,831,3,3,15,"0:12:15,921","0:12:16,997"
7854,8271,"No, hey, I get that, okay, I get that big time.",Patricia,anger,negative,831,4,3,15,"00:12:17,111","00:12:19,654"
7855,8272,"And I’m happy for ya, but I’m tired of having a relationship with your answering machine!",Patricia,anger,negative,831,5,3,15,"00:12:17,111","00:12:22,323"
7856,8273,"Okay, I don’t know what to do anymore.",Patricia,sadness,negative,831,6,3,15,"0:12:22,491","0:12:23,910"
7857,8274,Well neither do I!,Scarlett,joy,positive,831,7,3,15,"0:12:23,910","0:12:25,816"
7858,8275,Hey!,Patricia,anger,negative,832,0,4,10,"00:00:02,794","00:00:04,586"
7859,8276,"I’m sorry I’m late, did I miss anything?",Patricia,neutral,neutral,832,1,4,10,"00:00:04,963","00:00:06,755"
7860,8277,Joey stuffing 15,Sofia,neutral,neutral,832,2,4,10,"00:00:07,007","00:00:09,675"
7861,8278,15?  Your personal best! (Ross takes an,Patricia,surprise,positive,832,3,4,10,"00:00:12,262","00:00:16,015"
7862,8279,Where were you?,Sofia,neutral,neutral,832,4,4,10,"00:00:19,060","00:00:20,436"
7863,8280,"Oh, on a date. Yeah, I met this girl on the train going to a museum upstate.",Patricia,neutral,neutral,832,5,4,10,"00:00:20,729","00:00:24,440"
7864,8281,"Oh, yeah! How did you meet her?",Mary,surprise,positive,832,6,4,10,"0:00:24,733","0:00:26,155"
7865,8282,"Oh, which museum?",Sofia,neutral,neutral,832,7,4,10,"0:00:26,155","0:00:27,614"
7866,8283,"No, answer his.",Sofia,neutral,neutral,832,8,4,10,"00:00:27,944","00:00:29,862"
7867,8284,"Okay, it was just me and her at the back of the train, and I sat near the door, so she’d have to pass by me if she wanted to switch cars.",Patricia,joy,positive,832,9,4,10,"00:00:33,199","00:00:40,748"
7868,8285,She was totally at my mercy.,Patricia,joy,positive,832,10,4,10,"00:00:36,786","00:00:40,748"
7869,8286,Were you so late because you were burring this woman?,Mary,sadness,negative,832,11,4,10,"00:00:40,957","00:00:44,251"
7870,8287,"No, I’m getting back down ‘cause she lives in Poughkeepsie.",Patricia,neutral,neutral,832,12,4,10,"00:00:44,669","00:00:47,046"
7871,8288,"She seems really great, but she’s like totally great, but she lives two and a half hours away.",Patricia,joy,positive,832,13,4,10,"00:00:47,255","00:00:50,632"
7872,8289,How can she be great if she’s from Poughkeepsie?  That joke would’ve killed in Albany.,Mary,anger,negative,832,14,4,10,"00:00:50,884","00:00:57,806"
7873,8290,"Done! I did it! Heh, who’s stupid now?",Luna,joy,positive,832,15,4,10,"00:00:58,808","00:01:03,437"
7874,8291,"No, there is no way! It can",Abigail,joy,positive,833,0,7,15,"00:07:28,531","00:07:31,825"
7875,8292,Why is your family,Mary,neutral,neutral,833,1,7,15,"00:07:44,839","00:07:47,591"
7876,8293,He cannot play at our wedding!,Abigail,anger,negative,833,2,7,15,"0:07:49,135","0:07:50,470"
7877,8294,I mean everyone will leave!,Abigail,anger,negative,833,3,7,15,"0:07:50,470","0:07:52,318"
7878,8295,"I mean come on, that is just noise!",Abigail,anger,negative,833,4,7,15,"00:07:52,430","00:07:55,307"
7879,8296,It’s not even a song!,Abigail,anger,negative,833,5,7,15,"00:07:55,475","00:07:57,392"
7880,8297,"If you listen very carefully, I think its",Mary,neutral,neutral,833,6,7,15,"00:07:57,977","00:08:01,188"
7881,8298,"Oh, I want to look too! . Yikes!",Sofia,surprise,positive,834,0,6,12,"00:03:40,303","00:03:45,974"
7882,8299,"So do you think that these pictures—Are, are they trying to tell a story?",Abigail,neutral,neutral,834,1,6,12,"00:03:47,602","00:03:50,979"
7883,8300,"Oh, yeah, sure.",Scarlett,neutral,neutral,834,2,6,12,"00:03:51,564","00:03:54,223"
7884,8301,"I mean, like in the case of this young woman, she has lost her clothes, so she rides naked on the horse, she’s crying out, ‘Where are they, where are they?’",Scarlett,neutral,neutral,834,3,6,12,"00:03:51,564","00:04:01,990"
7885,8302,"Well, she’s not going to find them lying in the grass like that.",Abigail,neutral,neutral,834,4,6,12,"00:04:03,243","00:04:06,620"
7886,8303,"Oh, yeah. Aw, remember the days when you used to go out to the barn, lift up your shirt, and bend over?",Sofia,joy,positive,834,5,6,12,"00:04:09,165","00:04:16,713"
7887,8304,Yeah.,Abigail,neutral,neutral,834,6,6,12,"00:04:14,087","00:04:16,713"
7888,8305,"You see, now, I would date this girl.",Scarlett,neutral,neutral,834,7,6,12,"00:04:20,385","00:04:23,512"
7889,8306,"She’s cute, she’s outdoorsy, you know, and she knows how to build a fire.",Scarlett,neutral,neutral,834,8,6,12,"00:04:23,721","00:04:29,768"
7890,8307,"I mean, that’s got to come in handy",Scarlett,neutral,neutral,834,9,6,12,"00:04:26,599","00:04:29,768"
7891,8308,"Okay, I’ve got a question. If you had to pick one of us to date, who would it be?",Abigail,neutral,neutral,834,10,6,12,"00:04:30,478","00:04:35,399"
7892,8309,I don’t know.,Scarlett,neutral,neutral,834,11,6,12,"0:04:36,317","0:04:37,319"
7893,8310,Me neither.,Abigail,neutral,neutral,834,12,6,12,"0:04:37,319","0:04:38,003"
7894,8311,Rachel.,Sofia,neutral,neutral,834,13,6,12,"00:04:38,194","00:04:39,569"
7895,8312,What?!,Abigail,surprise,negative,834,14,6,12,"00:04:40,697","00:04:41,738"
7896,8313,I don’t know.  Me neither.,Sofia,neutral,neutral,834,15,6,12,"00:04:43,283","00:04:47,286"
7897,8314,"Look, I wanted to tell I’m-I’m sorry you lost.",Abigail,sadness,negative,835,0,8,6,"00:20:59,758","00:21:02,510"
7898,8315,"Listen, I’ve got a secret for ya. I let him win.",Mary,neutral,neutral,835,1,8,6,"00:21:02,678","00:21:06,472"
7899,8316,Is that a secret or a lie.,Abigail,anger,negative,835,2,8,6,"00:21:06,640","00:21:09,850"
7900,8317,"No, I let him win—Ross!",Mary,neutral,neutral,835,3,8,6,"0:21:10,018","0:21:12,104"
7901,8318,Yeah?,Patricia,surprise,positive,835,4,8,6,"0:21:12,104","0:21:12,412"
7902,8319,Would you tell her I let you win please?,Mary,anger,negative,835,5,8,6,"00:21:12,521","00:21:14,730"
7903,8320,Oh. Yeah.  Uh Chandler,Patricia,neutral,neutral,835,6,8,6,"00:21:14,898","00:21:18,150"
7904,8321,I am strong! I’ll show you!,Mary,anger,negative,835,7,8,6,"00:21:26,201","00:21:29,120"
7905,8322,Chandler please!,Abigail,disgust,negative,835,8,8,6,"00:21:29,288","00:21:30,913"
7906,8323,Oh what’s the matter? Are you scared?,Mary,anger,negative,835,9,8,6,"00:21:31,081","00:21:32,999"
7907,8324,Let’s go big bunny!,Abigail,anger,negative,835,10,8,6,"00:21:34,001","00:21:35,584"
7908,8325,Okay. 1…2…3—Go!   I’m gonna kill myself!,Mary,neutral,neutral,835,11,8,6,"00:21:45,387","00:21:54,020"
7909,8326,"Hey Ross, is uh, is Staten Island really an island?",Luna,neutral,neutral,836,0,5,21,"00:02:38,032","00:02:41,118"
7910,8327,"Uh-huh, that's why they call it Staten",Patricia,surprise,positive,836,1,5,21,"00:02:41,286","00:02:45,080"
7911,8328,Ohhh. I thought it was like Long Island.,Luna,surprise,positive,836,2,5,21,"00:02:45,456","00:02:48,292"
7912,8329,Also an island.,Patricia,neutral,neutral,836,3,5,21,"00:02:53,798","00:02:55,215"
7913,8330,"Hey, what time is it?",Luna,neutral,neutral,836,4,5,21,"0:02:57,051","0:02:57,927"
7914,8331,2:17.,Patricia,neutral,neutral,836,5,5,21,"0:02:57,927","0:02:59,104"
7915,8332,"Wow! You realize that we've been throwing this ball, without dropping it, for like an hour?",Luna,surprise,positive,836,6,5,21,"00:02:59,971","00:03:03,807"
7916,8333,Are you serious?!,Patricia,surprise,positive,836,7,5,21,"00:03:04,434","00:03:05,475"
7917,8334,Yeah. I realized it about a half-hour ago but I didn't want to say anything 'cause I didn't want to jinx it.,Luna,neutral,neutral,836,8,5,21,"00:03:05,643","00:03:10,856"
7918,8335,Wow! We are pretty good at this! Hey! We totally forgot about lunch!,Patricia,surprise,positive,836,9,5,21,"00:03:11,065","00:03:16,653"
7919,8336,"Oh, I-I, I think that's the first time I ever missed a meal!  Yeah, my pants are a little loose!",Luna,anger,negative,836,10,5,21,"00:03:18,239","00:03:23,243"
7920,8337,"Hey, you guys",Scarlett,neutral,neutral,836,11,5,21,"0:03:27,790","0:03:28,750"
7921,8338,Hey!,Luna,joy,positive,836,12,5,21,"0:03:28,750","0:03:29,932"
7922,8339,Who is it?,Zoe,neutral,neutral,837,0,6,14,"00:16:15,557","00:16:16,599"
7923,8340,It’s Phoebe! Phoebe!,Sofia,joy,positive,837,1,6,14,"00:16:16,809","00:16:20,853"
7924,8341,Hey!,Zoe,joy,positive,837,2,6,14,"00:16:21,855","00:16:24,315"
7925,8342,Oh God. So-so you’re making porn movies.,Sofia,surprise,negative,838,0,6,13,"00:16:21,855","00:16:30,446"
7926,8343,No I’m not.,Zoe,anger,negative,839,0,6,14,"00:16:26,860","00:16:30,446"
7927,8344,You’re making one right now!,Sofia,anger,negative,839,1,6,14,"00:16:33,033","00:16:34,784"
7928,8345,And-,Sofia,neutral,neutral,839,2,6,14,"00:16:35,577","00:16:38,913"
7929,8346,"Yeah, can I help you with something?",Zoe,neutral,neutral,839,3,6,14,"00:16:39,123","00:16:41,040"
7930,8347,"Look, I’m talking right now! You’re—you mean her.",Sofia,joy,positive,839,4,6,14,"00:16:43,585","00:16:47,755"
7931,8348,"Y’know, twin stuff is always a real big seller.",Zoe,neutral,neutral,839,5,6,14,"00:16:47,923","00:16:51,342"
7932,8349,What?!,Sofia,surprise,negative,839,6,6,14,"00:16:51,510","00:16:53,052"
7933,8350,"Yeah, I can talk them into giving you like, 30 dollars.",Zoe,neutral,neutral,839,7,6,14,"00:16:53,262","00:16:57,765"
7934,8351,No!!,Sofia,disgust,negative,839,8,6,14,"0:16:59,810","0:17:01,938"
7935,8354,And stop using my name!,Sofia,anger,negative,839,11,6,14,"0:17:02,187","0:17:03,999"
7936,8355,And shame on you!,Sofia,disgust,negative,839,12,6,14,"0:17:03,999","0:17:05,495"
7937,8356,And shame on all of you!,Sofia,disgust,negative,839,13,6,14,"0:17:05,607","0:17:07,026"
7938,8357,You’re disgusting!,Sofia,disgust,negative,839,14,6,14,"0:17:07,026","0:17:08,356"
7939,8358,Especially you  with that!,Sofia,disgust,negative,839,15,6,14,"00:17:08,444","00:17:10,611"
7940,8359,Hey!,Sofia,joy,positive,840,0,1,12,"0:12:48,559","0:12:49,281"
7941,8360,Hi Pheebs!,Scarlett,joy,positive,840,1,1,12,"0:12:49,281","0:12:50,565"
7942,8361,Are you moving out?,Sofia,neutral,neutral,840,2,1,12,"00:12:50,936","00:12:51,978"
7943,8362,"No, these aren't all my suitcases.  This one's Paolo's.",Scarlett,neutral,neutral,840,3,1,12,"00:12:52,146","00:12:56,107"
7944,8363,"Um, um, Rachel can we talk for a sec?",Sofia,neutral,neutral,840,4,1,12,"00:12:56,275","00:13:01,571"
7945,8364,"Well, sure...just a sec, though, 'cause Paolo's on his way over.",Scarlett,neutral,neutral,840,5,1,12,"00:13:02,281","00:13:06,785"
7946,8365,"Oh!  Ok, um, ok, um,",Sofia,fear,negative,840,6,1,12,"00:13:07,828","00:13:13,416"
7947,8366,"Oh, Pheebs, Pheebs...",Scarlett,joy,positive,840,7,1,12,"00:13:14,502","00:13:15,585"
7948,8367,"Ok, um,  we haven't known each other for that long a time, and, um, there are three things that you should know about me.",Sofia,neutral,neutral,840,8,1,12,"00:13:16,420","00:13:24,177"
7949,8368,"One, my friends are the most important thing in my life, two, I never lie, and three, I make the best oatmeal raisin cookies in the world.",Sofia,neutral,neutral,840,9,1,12,"00:13:24,720","00:13:35,480"
7950,8369,"Ok, thanks Pheebs  Oh my God, why have I never tasted these before?!",Scarlett,surprise,positive,840,10,1,12,"00:13:38,359","00:13:51,329"
7951,8370,"Oh, I don't make them a lot because I don't think it's fair to the other cookies",Sofia,neutral,neutral,840,11,1,12,"00:13:51,497","00:13:55,416"
7952,8371,"All right, well, you're right, these are the best oatmeal cookies I've ever had.",Scarlett,surprise,positive,840,12,1,12,"00:14:01,090","00:14:05,635"
7953,8372,Which proves that I never lie.,Sofia,neutral,neutral,840,13,1,12,"0:14:05,803","0:14:07,535"
7954,8373,I guess you don't.,Scarlett,neutral,neutral,840,14,1,12,"0:14:07,535","0:14:09,601"
7955,8374,Paolo made a pass at me.,Sofia,sadness,negative,840,15,1,12,"00:14:09,974","00:14:11,307"
7956,8375,"I’m so sorry. Please, stop freaking out.",Abigail,fear,negative,841,0,6,22,"0:19:51,315","0:19:53,997"
7957,8376,I’m not freaking out.,Mary,neutral,neutral,841,1,6,22,"0:19:53,997","0:19:54,281"
7958,8377,Why would I be freaking out?,Mary,neutral,neutral,841,2,6,22,"00:19:59,114","00:20:00,573"
7959,8378,"A woman named Heldi called and said we were getting married, but that happens everyday.",Mary,neutral,neutral,841,3,6,22,"00:20:00,741","00:20:05,411"
7960,8379,"Honey, we were at this beautiful place, and I-I-I just put our names down for fun!",Abigail,anger,negative,841,4,6,22,"00:20:08,415","00:20:13,711"
7961,8380,"I mean, what’s the harm in that?",Abigail,neutral,neutral,841,5,6,22,"0:20:13,879","0:20:15,131"
7962,8381,Right here!,Mary,sadness,negative,841,6,6,22,"0:20:15,131","0:20:15,757"
7963,8382,"Chandler, please don’t think I was trying to pressure you. Phoebe and Rachel",Abigail,anger,negative,841,7,6,22,"00:20:18,926","00:20:24,055"
7964,8383,Phoebe and Rachel!,Mary,anger,negative,841,8,6,22,"00:20:21,803","00:20:24,055"
7965,8384,"So the people that knew about our wedding before me were you, Phoebe and Rachel, Heldi, and apparently some band called Starlight Magic 7 who are available by the way!",Mary,sadness,negative,841,9,6,22,"00:20:24,223","00:20:32,313"
7966,8385,"It was a mistake. Please don’t take this to mean anything, because it doesn’t.",Abigail,sadness,negative,841,10,6,22,"00:20:36,860","00:20:42,156"
7967,8386,Okay.,Mary,neutral,neutral,841,11,6,22,"00:20:44,910","00:20:46,327"
7968,8387,Really?,Abigail,joy,positive,841,12,6,22,"00:20:46,912","00:20:48,412"
7969,8388,"Yes, if it really doesn’t mean anything, because you know that I’m just not ready",Mary,neutral,neutral,841,13,6,22,"00:20:48,997","00:20:52,500"
7970,8389,I know! I know.,Abigail,neutral,neutral,841,14,6,22,"00:20:52,668","00:20:55,753"
7971,8390,Okay.,Mary,neutral,neutral,841,15,6,22,"00:20:56,255","00:20:57,546"
7972,8391,I’m gonna go tell Joey that  that you’re back. I was really worried about you.,Abigail,anger,negative,841,16,6,22,"00:20:59,508","00:21:04,679"
7973,8392,"Hey, did she buy it?",Sofia,neutral,neutral,841,17,6,22,"0:21:10,185","0:21:11,787"
7974,8393,Totally.,Mary,neutral,neutral,841,18,6,22,"0:21:11,787","0:21:13,237"
7975,8394,So did Heldi show you the place?,Sofia,neutral,neutral,841,19,6,22,"0:21:13,605","0:21:15,107"
7976,8395,"Yeah, it’s beautiful.",Mary,neutral,neutral,841,20,6,22,"0:21:15,107","0:21:17,594"
7977,8396,I can’t believe you’re gonna ask Monica to marry you!,Sofia,joy,positive,841,21,6,22,"00:21:18,443","00:21:20,861"
7978,8397,I know.,Mary,neutral,neutral,841,22,6,22,"00:21:21,280","00:21:22,321"
7979,8400,"Okay look, I have an idea.",Scarlett,neutral,neutral,842,0,7,15,"00:06:08,242","00:06:09,576"
7980,8401,"Why don’t we, why don’t we see what kind of number he has on his speed dial, and then from that we can tell who has more in common with him.",Scarlett,neutral,neutral,842,1,7,15,"00:06:09,786","00:06:16,792"
7981,8402,And then whoever does gets the phone.,Scarlett,neutral,neutral,842,2,7,15,"00:06:16,959","00:06:18,877"
7982,8406,"All right, first name on the speed dial is mom.",Scarlett,neutral,neutral,842,3,7,15,"00:06:19,545","00:06:25,884"
7983,8407,"Ohh, I lost my mom to suicide.",Sofia,sadness,negative,842,4,7,15,"00:06:26,052","00:06:28,929"
7984,8408,"Okay no way, you cannot use that to get the cute guy and the last blueberry muffin.",Scarlett,sadness,negative,842,5,7,15,"00:06:29,097","00:06:36,144"
7985,8409,Did I use that already today? I’m sorry.,Sofia,sadness,negative,842,6,7,15,"00:06:33,226","00:06:36,144"
7986,8412,Joe.,Scarlett,neutral,neutral,842,7,7,15,"0:06:37,230","0:06:40,612"
7987,8419,"Oh, I win! He’s got",Scarlett,joy,positive,842,10,7,15,"00:06:40,858","00:06:43,860"
7988,8420,So you don’t know that’s,Sofia,neutral,neutral,842,11,7,15,"00:06:44,028","00:06:46,363"
7989,8421,His new girlfriend!,Scarlett,surprise,negative,842,12,7,15,"00:06:52,412","00:06:54,579"
